"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"6373"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-30_19-28-12_utt_018.wav"	"i need a ticket to westminster"	"i need a ticket to piccadilly circ*a"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6375"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-28-12_utt_020.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6379"	"Frag: ein Ticket zum Green Park"	"user-167_2014-10-30_19-28-12_utt_027.wav"	"marble saturday francs younger soup liz three food i need a ticket to green park"	"xxx i need a ticket do i need a ticket to green park"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6380"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-28-12_utt_029.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6381"	"Sag: Ich möchte mit Pfund bezahlen"	"user-167_2014-10-30_19-28-12_utt_030.wav"	"can i pay a food"	"can i pay with food"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6382"	"Sag: Ich möchte mit Pfund bezahlen"	"user-167_2014-10-30_19-28-12_utt_031.wav"	"a single room"	"i pay with pfund*v"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6383"	"Sag: Ich möchte mit Pfund bezahlen"	"user-167_2014-10-30_19-28-12_utt_032.wav"	"my name is john"	"i pay with pfund*v"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6384"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-28-12_utt_035.wav"	"i need a ticket to westminster"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6385"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-28-12_utt_036.wav"	"i need a ticket to like leave shirt"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6386"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-28-12_utt_037.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6387"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-28-12_utt_041.wav"	"i need a ticket to westminster"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6388"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_004.wav"	"i need a ticket to westminster"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6389"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_005.wav"	"i need a ticket to westminster"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6390"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_006.wav"	"i'm going boots surrealism blue sandals lisbon touchable with euro a red tee shirt"	"xxx do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6391"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_008.wav"	"lizard"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6394"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_012.wav"	"steak africa"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6395"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_013.wav"	"liz"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6396"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_014.wav"	"i do not lisbon"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6397"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_020.wav"	"lisbon"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6404"	"Frag: ein Ticket zum Trafalgar Square"	"user-167_2014-10-30_19-41-32_utt_029.wav"	"leave to trafalgar square"	"do i need a ticket to trafalgar*z square"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6408"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-30_19-41-32_utt_035.wav"	"i need a ticket to piccadilly evening"	"do i need a ticket to piccadilly*z circus"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6409"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-30_19-41-32_utt_036.wav"	"i need a ticket to piccadilly circus"	"do i need a ticket to piccadilly*z circus"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6410"	"Frag: ein Ticket zum Piccadilly Circus"	"user-167_2014-10-30_19-41-32_utt_037.wav"	"no i need a ticket to piccadilly circus"	"do i need a ticket to piccadilly*z circus"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6412"	"Frag: ein Ticket zum Green Park"	"user-167_2014-10-30_19-41-32_utt_042.wav"	"i need a ticket to green park"	"do i need a ticket to green park"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6417"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_050.wav"	"i need a ticket to westminster"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6418"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_051.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6419"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_052.wav"	"i would like to pay with a credit card"	"i would like to pay with cre*a credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6420"	"Frag: ein Ticket nach Westminster"	"user-167_2014-10-30_19-41-32_utt_057.wav"	"no i need a ticket to westminster"	"do i need a ticket to westminster"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6423"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_060.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6425"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_064.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6431"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-167_2014-10-30_19-41-32_utt_074.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6436"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-179_2014-09-26_07-35-23_utt_012.wav"	"i want to pay with my credit card"	"i want to pay with my credit card"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6444"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-180_2014-09-20_10-03-10_utt_007.wav"	"can i pay with have holidays"	"can i pay with cash card"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6445"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-180_2014-09-20_10-03-10_utt_008.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6449"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-180_2014-09-26_07-48-05_utt_005.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6450"	"Sag: Ich möchte mit Euros bezahlen"	"user-180_2014-09-26_07-48-05_utt_006.wav"	"i would like to pay with euros"	"i would like to pay in euro"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6480"	"Sag: Ich habe keine Reservation"	"user-170_2014-10-28_16-34-01_utt_002.wav"	"i have a reservation"	"i have a reservation*z"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6481"	"Sag: Ich habe keine Reservation"	"user-170_2014-10-28_16-34-01_utt_003.wav"	"i have a reservation"	"i have a reservation*z"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6482"	"Sag: Ich habe keine Reservation"	"user-170_2014-10-28_16-34-01_utt_004.wav"	"i'm steak have a reservation"	"i said*z i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6484"	"Sag: Ich habe keine Reservation"	"user-170_2014-10-28_16-34-01_utt_006.wav"	"i have a reservation"	"i have a reservation"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6491"	"Frag: Einzelzimmer"	"user-170_2014-10-28_16-34-01_utt_014.wav"	"i would like a room for seven"	"i'd like a room for myself"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6510"	"Sag: Ich möchte am Montag abreisen"	"user-170_2014-10-28_16-34-01_utt_039.wav"	"i would like to leave at monday"	"i would like to leave at monday"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6512"	"Sag: Ich bin aus Österreich"	"user-170_2014-10-28_16-34-01_utt_042.wav"	"i'm from ostrich"	"i'm from ostrich"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6522"	"Sag: Ich bin aus Frankreich"	"user-170_2014-10-28_16-34-01_utt_056.wav"	"i'm from france"	"i'm from french"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6537"	"Sag: Ich bin aus Frankreich"	"user-170_2014-10-28_16-34-01_utt_078.wav"	"i'm from france"	"i'm from french"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6550"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-213_2014-06-03_15-31-28_utt_008.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6553"	"Frag: Zimmer für 7 Nächte"	"user-213_2014-06-03_15-31-28_utt_013.wav"	"can i have a tea"	"can i have a"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6554"	"Frag: Zimmer für 7 Nächte"	"user-213_2014-06-03_15-31-28_utt_014.wav"	"i would like a"	"i would like a"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6566"	"Frag: ein Ticket nach London"	"user-213_2014-06-03_15-31-28_utt_033.wav"	"i would like tickets to london"	"i would like tickets to london"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6579"	"Frag: Stiefel"	"user-213_2014-06-03_15-31-28_utt_050.wav"	"i would like to pay by visa card"	"i would like to buy some boat"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6591"	"Frag: Zimmer für 7 Nächte"	"user-213_2014-06-17_18-27-23_utt_003.wav"	"i would like carrots"	"i would like a r*a"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6597"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-213_2014-06-17_18-53-25_utt_017.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6599"	"Frag: ein Wasser mit Kohlensäure"	"user-213_2014-06-17_18-53-25_utt_022.wav"	"i would like a sparkling water"	"i would like a sprakey water"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6606"	"Frag: Ich möchte die Rechnung"	"user-213_2014-06-17_18-53-25_utt_029.wav"	"mashed potato"	"thank you can i have the bill"	"correct"	"correct"	"M: 2-2 H: 3-0"
"6621"	"Frag: Ich möchte die Dessertkarte"	"user-213_2014-06-17_18-53-25_utt_049.wav"	"could i see the dessert menu"	"could i see dessert menu"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6627"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-213_2014-06-17_18-53-25_utt_055.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"6649"	"Frag: Ich möchte die Dessertkarte"	"user-213_2014-06-18_12-50-21_utt_031.wav"	"can i have the dessert menu"	"can i have the desert menu"	"correct"	"correct"	"M: 1-3 H: 3-0"
"6658"	"Frag: Twinzimmer"	"user-213_2014-06-19_17-12-08_utt_005.wav"	"i'd like a big intern"	"i'd like a xxx"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6665"	"Frag: etwas Kartoffelstock"	"user-213_2014-06-19_17-12-08_utt_015.wav"	"i would like a hotel bar"	"i would like a kartoffelstock*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6666"	"Frag: etwas Kartoffelstock"	"user-213_2014-06-19_17-12-08_utt_016.wav"	"sorry i don't row"	"sorry i don't know"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6667"	"Frag: etwas Kartoffelstock"	"user-213_2014-06-19_17-12-08_utt_017.wav"	"i don't know"	"i don't know"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"6669"	"Frag: Trifle"	"user-213_2014-06-19_17-12-08_utt_020.wav"	"i would like the trifle"	"i would like the trifle*z"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"6677"	"Sag: Ich möchte mit Visa bezahlen"	"user-213_2014-06-28_16-44-13_utt_008.wav"	"i would like pay with visa"	"i would like pay with visa*z"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"6684"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-213_2014-06-28_16-44-13_utt_019.wav"	"i would like pay to pay with credit card"	"i would like pa*a to pay with credit card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
